photo_id,business_id,caption,label
c6thScw1trUYRi-P_hdz8g,9rT_Zr_A2qYmLaHpSi6eqw,Enjoy Champagne,inside
-XEDXDng8lpzp7sxw7Hdhw,hiydLAE7gWotTslBJYENrg,"Curry Rice ($12): Fried Shrimp, Chicken Katsu, Corn and Cheese. The chicken is good with lots of flavor and juicy meats :)",food
MYfsOHDeQSnjAPlfm6_Rtg,hiydLAE7gWotTslBJYENrg,"Pumpkin Kaba Cakes. These were pretty awesome! They steam the cakes here, so they come out super moist, rich, and delicious!",food
v3Mehx1Prz73DXMacgwL2A,XC06xxb7FFYsXcI2E38IIw,,inside
Cl1sq709V0hfx91pEq31kw,XC06xxb7FFYsXcI2E38IIw,,inside
lTT8m_5RdvCo1J_O5TPqfA,XC06xxb7FFYsXcI2E38IIw,,inside
z-Q3LaL3fht1bGasMHMkaw,XC06xxb7FFYsXcI2E38IIw,,inside
vf6k-lr3-3oq70HLn3CKDw,XC06xxb7FFYsXcI2E38IIw,,inside
EfqD37mlLpAWHCV011P7yQ,XC06xxb7FFYsXcI2E38IIw,,inside
I_jmBrq0Ra7SZP2UOm03ow,XC06xxb7FFYsXcI2E38IIw,,outside
eqZDR_iz_W4e83ZrNvC_DA,XC06xxb7FFYsXcI2E38IIw,,outside
x33F-6UKn4n3_50etxoeTA,XC06xxb7FFYsXcI2E38IIw,,inside
tskEnfl1q-kPTuxKBF9SNA,XC06xxb7FFYsXcI2E38IIw,,inside
fCIjgaCKGeymfyfrwbXTOQ,XC06xxb7FFYsXcI2E38IIw,,inside
A10wys1_TzP-2PVTVqK3XQ,XC06xxb7FFYsXcI2E38IIw,,inside
O2XbYY6Zpaoy4WfHKEOqsA,XC06xxb7FFYsXcI2E38IIw,,outside
QTE-Lz7-l3oeJK-XJNqACg,XC06xxb7FFYsXcI2E38IIw,,inside
pcCUfH0mWBOKL14DHN0hcg,XC06xxb7FFYsXcI2E38IIw,,drink
rY6Wj2mRu6X-d0BwFRT6Og,XC06xxb7FFYsXcI2E38IIw,,food
1wAMTe5jNDy36BEfHgb8GQ,XC06xxb7FFYsXcI2E38IIw,,food
VPbsXZxOMmnY1g5VUA5GSA,XC06xxb7FFYsXcI2E38IIw,,inside
ywZfHMDNsYPFtFZJ6kCWyA,XC06xxb7FFYsXcI2E38IIw,,inside
xDbLKCawozWBDAEPZDqZIQ,OKhn76bvFP7fQWiFAvmZ3Q,,outside
3BlM8W47tgZt0rcajmB8_Q,DBnLtge5LRkLzVqJFspfMQ,,food
hCxaRqsNSiH7he1e5Sp8CQ,D31JSfofD0dYbIx7Yak2Yw,,food
TkbfxsZmf6A8hLxvjSqn7A,D31JSfofD0dYbIx7Yak2Yw,,food
968oA8LwKlGNmNheOgOctw,zrDi4gEaUi64lAMfJU51dw,,inside
kkE32pTj_B0a5Czpyx6ArQ,zrDi4gEaUi64lAMfJU51dw,,drink
Horx_QD_Uf7eHVcrku8saA,RN0PTeMSF_eaeXN6VV7RwA,,inside
xbBiCbfRosqbuRTvq6QYeg,zrDi4gEaUi64lAMfJU51dw,,food
mg0mjT-pav1CmpB59zeSCg,zrDi4gEaUi64lAMfJU51dw,,food
1njW8eiupVkfgHrq_QPloA,uEzodpjckhsVQFfsXpFR0w,all berry pancakes,food
MM7Muwml8KzD5h2_DEDaqg,vXEZ-r6fah-5Fjt3a6c-Gw,,inside
8UkuVTcdpsBp1ZPiavZ6wQ,W7DwXa_7LNmETFHSQJZ2Lg,Sake! Super fresh today!,food
lB7jt3yXY8svUXucr-vBhQ,W7DwXa_7LNmETFHSQJZ2Lg,"Amaebi. Delicious! They remove the tails here, and do not cook the heads unless you request for them.",food
H4p9nLenqv4D4V2XmHC7XQ,W7DwXa_7LNmETFHSQJZ2Lg,Hotate. My favorite! VERY good quality scallops here!,food
a9veZG4hsRwg5p-sYNmY9w,W7DwXa_7LNmETFHSQJZ2Lg,Albacore Tuna...yum!,food
QTO2kWuD1YsEFZmsvqrowQ,W7DwXa_7LNmETFHSQJZ2Lg,Salmon Skin Hand Roll. I enjoy their version here,food
pyF4WKmjg6KOCYRLZCn7JA,W7DwXa_7LNmETFHSQJZ2Lg,Sashimi Salad. Lots of fish in this one...delicious :),food
0MQdbOXT-DaBNMNZxieLew,W7DwXa_7LNmETFHSQJZ2Lg,Uni. A bit watery/runny today...flavor was good though.,food
Us1sJZ0Oqp_sjYsIDm6xJQ,W7DwXa_7LNmETFHSQJZ2Lg,Baked Green Mussels. Good flavor here...not overly cheesy as some others out there.,food
Rb-0q9I9ApVDlE9EMA0MxA,W7DwXa_7LNmETFHSQJZ2Lg,"Tako. Good cut, tender and yummy.",food
jfL54-L1Fxsvmy2lvM1i-Q,W7DwXa_7LNmETFHSQJZ2Lg,Cajun Tuna. As good as it looks!,food
OidxfGLLS25vF4Vmk_vN9w,5RZt_9lrBSNDuzCyV1zPMw,Inside,inside
q3z4mDZWKb4OcK6zMOdDvQ,5RZt_9lrBSNDuzCyV1zPMw,Inside,inside
ZimPTPs8-rhkBAyEjDHbVg,nZZaLSXkCBYRri9ZfVOgyw,,inside
KLfMGFuzGSYyRjQkcbFAQQ,vYeSTLvRuTuWoZV6tmvAxw,Mmm stuffed french toast!,food
_mRIdYYavMDrjRBc8BNS_g,eR7Iw_X54m3YLWkXp9y35Q,Hire Tonkatsu - amazing.,food
fMFJpuQAZlEfYnuZS8c8Iw,iCQpiavjjPzJ5_3gPD5Ebg,,food
EtF-rG42vXXgJa1vEjoo7g,iCQpiavjjPzJ5_3gPD5Ebg,,food
5afiBvqZ6FEKe0EIodOOvQ,-Le6cwbZL4tDZwNHwipfKg,"Happy Birthday, Mark!",inside
Inylx8addNce79L3BNkgig,-Le6cwbZL4tDZwNHwipfKg,Shukran! (Thank You),inside
5qAUpBPRUjb0rk3lLx2xTg,IVjtjke9NC9jukMMjWXRww,Lolita's Lust,food
gpqBZJrKp0vnkJd53gzdzQ,xOx-N9G7AteZTnZfVFfNHA,,outside
s2xXw6dEEuvqPDCafyj2TQ,8bs6PcnIj4Wyi_Fkkwu3UA,,inside
gqPeARRRXsrq5JnFkQfhkw,8bs6PcnIj4Wyi_Fkkwu3UA,,inside
TQPr4acHEyCf7TKd0n8vqQ,8bs6PcnIj4Wyi_Fkkwu3UA,,food
7-0GyrivpJemWZmPzo-ZdQ,DpjwiknJbMqaysUcXG5qqQ,,drink
hvhgjFTifEC3FNaqqYXsrg,NiK56mx3jaAkz03j3V-ePA,,inside
ffAAZcvD2MipKYrywZyweA,NiK56mx3jaAkz03j3V-ePA,,inside
TZNlBCIj5T4y5ZnoV07QwQ,x2iDANjTtHvhCPJ2EzlMCQ,,food
o31n6EiJpjhc3KYriHG0TQ,9p80iZvVnZdw9U5wtDyp4Q,,food
kkk_8LLe8Zwsm7TC8MUhvg,0mzi5dmNvdeufSzXRzrvQw,,food
noBQEOQIQAssSUeL3QXvDQ,yNS9sDkxDGP9DQV7ilS0NQ,,food
aKC6QwpDPyhHvG8rweg9zQ,afKXfZ1OioxbW2Ep7L8edg,Pic of the store front - from their website,outside
d_3a8VfHoNCeTFSUTyFPaQ,BnpuVvPy3sfLlkqKCx6Xnw,Nice interior,inside
NJ-xNbkh4lCUVtTbUOYYDw,RESDUcs7fIiihp38-d6_6g,,inside
5HQnRIbYCL-xbZqJD8vWSA,RESDUcs7fIiihp38-d6_6g,,food
mLX9DliTljSI247gyWhHfA,RESDUcs7fIiihp38-d6_6g,,food
ns8lplLSuB6OKWk6g0bFDA,RESDUcs7fIiihp38-d6_6g,,food
3d0pw2UyD9h9o5wWDPMFgA,RESDUcs7fIiihp38-d6_6g,,food
wjlAlsYZD-TfHvEUbzp4GA,RESDUcs7fIiihp38-d6_6g,,food
CQjIBLsWDVb6YwOFWj-zvw,RESDUcs7fIiihp38-d6_6g,,food
607O3OK5bewnFQHtXRsELg,RESDUcs7fIiihp38-d6_6g,,food
n0z8NNqikW_uPBkCYh1Eyw,N5B7OBTyNGgwU_Y2fwNcyw,,food
41Tm9FkWxidwvHp2O7H8cQ,N5B7OBTyNGgwU_Y2fwNcyw,,outside
MAGSgdZCZklihm0rlgP-Zg,Do4n_yK_K6DmR9_Es5qwlA,Dining area,inside
-Za8gwSVEIcC0UFDAWrkeQ,Pob7ibbNT29--69nxXEP2g,,food
QuyQ29RHSCjBfLFoAwiIyw,Pob7ibbNT29--69nxXEP2g,,drink
PjeIkF52NW9L13Uz5RZxDQ,Pob7ibbNT29--69nxXEP2g,,drink
GVtH7kEQ-JThQck4j6J_ww,WkX1kh3KzR_P8yXmrSeNUA,Espresso & Chocolate Brownie,food
9kBzPRkrnSQ3xMrSkktDjw,WBt2pa7k_K2LKW2OJuXG9Q,,food
iDs2Rlmm4F_L68IFKDFbOg,P2k0pcg7Q1LjfENOpoNQsg,,food
UvNEf7fKHnfdrl6zYYZ-Tw,aQfNlf9j9QreSlbsacIXXQ,,outside
kg9MgiaBvkbliNHeKk_o9A,aQfNlf9j9QreSlbsacIXXQ,,inside
HzAuTY5FXMddm0UZfiyccA,aQfNlf9j9QreSlbsacIXXQ,,food
yGXdAT9qOSXxy7MeQeuvLA,JJ1Ruu37kn66YSWUmCKNCw,Agneau,food
JTNibPovmWkgGhC2vPDs7g,K67pkQljTFTW_P-7xUQrFw,Agneau,food
glVyvQhgHJOR3BV0iHHX6A,K67pkQljTFTW_P-7xUQrFw,Thon,food
BAs3l0wO1O04B4wTa9MzbQ,5NMO-p1cqwdJCJChTMHNbg,,food
d6vaso-i1qdmg9idX_1ONw,5NMO-p1cqwdJCJChTMHNbg,Agneau,food
Z8Dakel9OZ-K4K9RjzXMWw,5NMO-p1cqwdJCJChTMHNbg,Thon,food
6d7iFBdQmSXRAbCgetelxQ,2XHQdSM_FvQ7-PUUKaNDCw,Crevettes,food
v94VJSy3BUZc-LTxDhw8tA,MHQeEU0silLPdZPM28yXWA,Crevettes,food
gJngeDrEw4fl6k3W-jK_ug,MHQeEU0silLPdZPM28yXWA,Agneau,food
b-lo2AXmQxlTn1AvvtTC9w,MHQeEU0silLPdZPM28yXWA,Thon,food
b8zgm52T2TfXe_mXbqIbfg,gN8H5X-k7GHbAXm97q0kkg,"beef and pork sandwich and a rib - lotsa meat, super soft kaiser roll",food
-zTtAMP3EuXuu5vupwuKsA,gN8H5X-k7GHbAXm97q0kkg,rib - can order just 1 for $2!,food
Gpa0o7_J8iAKJCTzSigDgg,WEeMwRLhgCyO1b4kikVcuQ,Poutine Fries,food
Apxf9CDuA5biMW2MFv7IUg,WEeMwRLhgCyO1b4kikVcuQ,The Western,food
4sPMXUFyasnie6MbP4crBw,WEeMwRLhgCyO1b4kikVcuQ,Wakey Wakey,food
Gq_Mb6QJE7GAFoqeRMcpmg,WEeMwRLhgCyO1b4kikVcuQ,Vegas Dog,food
GKjOP_YYm5rwreI1Nz1YtA,WEeMwRLhgCyO1b4kikVcuQ,Chicken Classic,food
7VA4Vev8WE6_k4f_uJCrzQ,WEeMwRLhgCyO1b4kikVcuQ,Doggy Style,food
jLowEtHTyd082BOBDQ4wTw,yw5h0Je9x-4bJepi7AIQ9Q,A little of this a little of that.,food
SHUwKe6Lv_sKvYUqUqgipw,myJ6pgIhN42EQh2sAVXKoQ,,inside
fMMtosG9g3d6hzVhRXV6sg,S3-JpB5dBhMXmauMqeoN-g,,food
bxLW8tFab9vK0yCvHP_77w,S3-JpB5dBhMXmauMqeoN-g,,food
betQvfwzvX3tsn7OXM9ilg,4oIUaWXMJcp8sVrGLVuUsQ,,inside
i3Foy5mrihGOqJPLRutnLA,3RlylOY452bA8rwliPUeUQ,Sam Gyup Sal,food
pqhb6qADjuIo4mlYcKyQXA,6hL5p4GvffZspZaU1vVnMg,A downtown grand view. Fremont Street is in top center.,outside
Npqq07tFCXnzprtjE3ak-A,6hL5p4GvffZspZaU1vVnMg,A view toward downtown from the Stratosphere.,outside
4rKpFkucEZH4ju_rmAK__A,sYfHxCqHpIX2HnDhw0JRAA,Double fisting two kinds of sake: house sake (free when u Check in when we went) and gold plum which was yummy.,drink
E5mVQh6ml3ikXHT7S6RILw,sYfHxCqHpIX2HnDhw0JRAA,The freshest and most delicious Uni I have ever eaten in my entire life!!!!!!! The mint leaf was a nice addition too :D,food
FOaZgopLna6mMxZGa60lXQ,UYh1N1xQhOh-a7nX92xPzQ,Set up for wedding reception in the Coliseum room 10/17/13,inside
izL0Knj4y4o4pnY-c6Bnhw,UYh1N1xQhOh-a7nX92xPzQ,,inside
aJTdsghNaPm-9j0S0snxcg,eyl5g8MzVLoFjhtSD9DTrw,,inside
G_OJ1eBLFfVjWtWverjLOg,TZf1MciRrWEYirvx046GXA,,outside
Ykasnml3rEjdAN_zZG_xoQ,_jz7C0ak_fRhEynaukOF-A,Grilled asparagus with candied pancetta and sunny side up egg,food
QE8x3I7oRRb5CRL7z71QJA,s9PfVvOrnYTMLpMhVgBiVw,,food
XSTZVzG0qrrWgylrPZGDlw,Jzth-y32SyvOhJNgbIPTqQ,,food
MbnQkriUmGRiQcEOfye2Mg,i4QxkI-oZgFLD_dShF4F7g,,drink
ZkI0JlzO4tee3CXxvlP2oA,oh-aOlWk7zIPFmxmFMoRdg,New Six Dollar Super Bacon Thickburger on Fresh Baked Bun,food
f8PIHvBFDhCGqWarQMIwaQ,BgthHqiXot2s4Sd_xcI6DQ,,food
TjsczIWuLWDk8Ap-lECmzA,BgthHqiXot2s4Sd_xcI6DQ,,food
VZ8xkIS2QE_5YVelzfNKBA,BgthHqiXot2s4Sd_xcI6DQ,,food
SmxdoQN7G7UnNXDjMW4tug,BgthHqiXot2s4Sd_xcI6DQ,,food
78P8Xc87JrcJv-Wn63cCFw,BgthHqiXot2s4Sd_xcI6DQ,,food
H3psMIKaSQfOW6WH7-sIqA,BgthHqiXot2s4Sd_xcI6DQ,,food
BAqNG9KWugGLbzHLbyuqPA,BgthHqiXot2s4Sd_xcI6DQ,,food
Rr_5yjKkf9TSqoORsH0WHw,BgthHqiXot2s4Sd_xcI6DQ,,food
nPsmb8TD9Wl1eay9myBopg,BgthHqiXot2s4Sd_xcI6DQ,,food
wnX41mRI0JyDdqgr4-K3qQ,fIcHJP6iJH15vIzV6JUROQ,,food
GsIiTz3X1yoXU3UP_0rINw,fIcHJP6iJH15vIzV6JUROQ,,food
VmTOplJ8NWGbwgC_iGcbeQ,fIcHJP6iJH15vIzV6JUROQ,,food
5GGAULpczlnUlZXOvkUDVA,fIcHJP6iJH15vIzV6JUROQ,,food
ZEVtHRE30ZPnvc2BErKioA,fIcHJP6iJH15vIzV6JUROQ,,food
HHuo0B-H-M1V4cuuTl4gjg,fIcHJP6iJH15vIzV6JUROQ,,food
jCmfbmGUty5yqFa2KprQAA,fIcHJP6iJH15vIzV6JUROQ,,food
mXN6nuQ1FNwDRNUcJvdvZA,fIcHJP6iJH15vIzV6JUROQ,,food
VZdpuhUBwAAECtsX-PbToQ,fIcHJP6iJH15vIzV6JUROQ,,food
-2oozBjWH47e579DQE5wCw,fIcHJP6iJH15vIzV6JUROQ,,food
Jy4MMImPAi7liaLVRXcg7Q,fIcHJP6iJH15vIzV6JUROQ,,food
JozJpirjMFsa3806Szgv8g,fIcHJP6iJH15vIzV6JUROQ,,food
ljlVs-TohQk1c8yeGhZlEQ,fIcHJP6iJH15vIzV6JUROQ,,food
pD9ovOaeTX2X70FHeDyDNg,fIcHJP6iJH15vIzV6JUROQ,,food
szHQY3KaADgswK_t_hOomQ,fIcHJP6iJH15vIzV6JUROQ,,food
4fVpgo1URTCB-GEu_S8MfA,fIcHJP6iJH15vIzV6JUROQ,,food
B5kcV-RnAB9ACVH9TE8s5w,fIcHJP6iJH15vIzV6JUROQ,,food
ZscXZ-2w_OG_vivwjQh2xA,fIcHJP6iJH15vIzV6JUROQ,,food
p5YkeAL3WcXK6BxADtA53Q,fIcHJP6iJH15vIzV6JUROQ,,food
FWxnmPgsvhf9uJwTnYQe_A,fIcHJP6iJH15vIzV6JUROQ,,food
bQpYvEXzSROa9TG2V384aw,fIcHJP6iJH15vIzV6JUROQ,,food
jdUmmuyE_BCqFsRHctlWvg,fIcHJP6iJH15vIzV6JUROQ,,food
xJHwELqQzVcSim8BDtjyxg,fjy3Gk22HDE6EvPyMupYkQ,Got FIREHOUSE? #lunchtime #greatsub #firehousesubs #vegasfood #gotHOTsauce #yum #clubonasub #turkey #bacon #vegaslife #btvegas,food
X4ahTILo_-c-tRKHu7DWHA,fIcHJP6iJH15vIzV6JUROQ,,food
OPfGthLQjeXWbBCSO1MJ0w,fIcHJP6iJH15vIzV6JUROQ,,food
96VFbULyOL8yvr-KHL97EA,fIcHJP6iJH15vIzV6JUROQ,,food
Nad37z_By5MLcCh6ylDvmg,fIcHJP6iJH15vIzV6JUROQ,,food
czakP0GBz6RCFYvaAf3haw,fIcHJP6iJH15vIzV6JUROQ,,food
nsfFsr58RkSXbMNpuympyA,fIcHJP6iJH15vIzV6JUROQ,,food
9ApbuFdLns4Da_HRT4QiyQ,fIcHJP6iJH15vIzV6JUROQ,,food
bxOdM_xMsI3SbjYNidKtJA,Sk0Ycurq7D083Qs8x65b_Q,,food
xZz07LKHCE6T4HpCS1eIkw,182GDGXSdT5AFKYfsXG9Jw,Yummie,food
FtF4w6jhgVoUrHW1NKYSjA,wTjvgkUJMVWrYed9mXdQjg,,inside
J80X4LZaefT1D9bYWmrhWA,y3otpml08iLWdX5RCrWnbA,Fish taco plate,food
kN40bjRCUsNgpd9QtvmhaA,6xgcHeLad-VaoTIQewK84A,Lobster Mashed Potatoes ($18): Fresh Maine Lobster & Yukon Gold Potatoes. My favorite! Super creamy potatoes w/ lots of lobster!,food
jsogeXVtov2ZUAKqSIFW5A,6xgcHeLad-VaoTIQewK84A,N9NE Rock Shrimp ($19): Spicy Sriracha Sauce and Lemon Aioli. These were good! Portion is a fair size and lots of flavor!,food
ostjS0mfVr-lbhhgjw3z3Q,6xgcHeLad-VaoTIQewK84A,Sangria. HEAVY handed...Cathy couldn't get passed the alcohol taste....I thought it was good though,drink
vCPi0uIpJh8IBN6eyOxocA,6xgcHeLad-VaoTIQewK84A,Truffle Fries with Grated Parmesan and Truffle Aioli. These were very tasty and had lots of truffle flavor! We substituted these,food
Z1L-_hh8rW2w3PIK5bzxvQ,vPWvyl9gxmuOIXDBL6lSpw,The Tomahawk!,food
IVGFk7TKcVHfTBDWAW6sFA,tvYID0arhN-shKGUrC1Wsg,,inside
96XL3nh4k8vYKQYv9T8EnA,tvYID0arhN-shKGUrC1Wsg,,inside
wn4Gj8FYrAsWWLY6tYatiw,bm_PGQMGMjylitqkNIEzTw,I enjoyed my cheese cake! Heart heart,inside
lGDH3AYjoI1k8Nf1wgAJLQ,YJ8ljUhLsz6CtT_2ORNFmg,Pub Spots,food
FbgiL2SUIVYKu4ITpuXLDA,rq5dgoksPHkJwJNQKlGQ7w,Salmon Quiche,food
I3UfpS_nAqO7-3LTUFXNEw,LSv3e4b0Q5PNgNgRjo1uWA,,inside
blhVNPve0iRrGQRWeNzFng,N8D-5-fW7EkBdKjNYGhu0A,,drink
Yche66Zir1WlTCTukkZuOg,y5X2nO5i_rlqOwwUETwd1Q,,inside
ZMPGDu9rX9VeSXiyXLRsww,y5X2nO5i_rlqOwwUETwd1Q,,inside
Jbpx_BYhDD_e-zlkg5vkwA,VR6GpWIda3SfvPC-lg9H3w,Ravioli,food
jVXSIpxRWdnDfKaUZEe-fw,9dn5pee_n2dWQfN57xoJpg,,inside
gQTMDI3795crLy2oM9_rnw,_YzwG_p4MXtZnb3ZEDLmdg,Imported soda,drink
14Z3f843mRUiBZnSBrV2wg,MnBBwQtpoHiAHfG9mlCMYQ,Un Amour de Chocolat,food
CORU-SyCBQCYBvdkHUgV6g,Rj-7ymdw8aNZBRqGRAjR3Q,Hot peppers!,food
O7EfyilYju9zSlh9U2RyUg,9d36_PI9Fh7kZ-Pybr2QiA,,inside
l6J8caHCfWGOsuU_hDM_ww,B56AYe5GNuavMDtwFsXqzA,Cheese plate,food
ZXVAyuJhaaEx-3sHnCF-rw,ReyjVKUEVKZHmlrBxu_h2A,"Bbq beef skewers with java rice, pickled veggies, and crispy chicharon.",food
7WoEPtgKMCbNGjjUjcEC7w,eahfGaQEkrsOkjyYHAaT-Q,Yup we fat! But hey foodies!,food
7eik2u6QAPdlk_vqPa8Hlw,meXjqyhTNLFmknY39y2sMg,immaculate fridge of beer,drink
kjEz4DwrP2w9VmY8YiOHkQ,meXjqyhTNLFmknY39y2sMg,mini ouncers,drink
1HBR9UzdfjXmsW1IaVA1tA,J1RDyyPxhioqm8c_fi4P4Q,crudo,food
RX89QwzzUCNaHvu_MXFoIQ,Oy2WnPyiOlPFvPKMIuOC8w,,outside
JWK-Z8Wm_Yn9sQzDae4lXw,6nKR80xEGHYf2UxAe_Cu_g,,inside
g7zFJoXbihdf80wAlJ6J3g,p1INXqHihlSze0V6MYvHMA,Frittata rustic style: grilled veggies and Goat cheese topped with a balsamic reduction,food
AWnI6EQ3LlqARHEP7ifhnA,nUpz0YiBsOK7ff9k3vUJ3A,,inside
FwTefLUGM9onzYxaLy73Bg,nUpz0YiBsOK7ff9k3vUJ3A,"NONNA'S LASAGNA AL FORNO - Italian sausage, beef and pork, ricotta, mozzarella, provolone, parmesan",food
DEGgm5ao0Oc5ZYqV_btcKw,DESv2ys6SjBKA4SyDtJvxw,Tiramisu and cannoli,food
8K54ZNr1WylreRspF7Vd2g,wZukjLaf1V2dLRQap_Zriw,Cheese board,food
UiiCZ5H6607wZ5Fy6ehTuw,NMtxUApc4-puhWVtZWcU8g,,outside
0SrSDsmU2Blfqxv67RE28Q,NMtxUApc4-puhWVtZWcU8g,,inside
LABjgIbxQOvEkFFqVxAuSg,NMtxUApc4-puhWVtZWcU8g,Bowling area seating,inside
8DYSfuo-sNvzIajbwcKqmQ,NMtxUApc4-puhWVtZWcU8g,Millionaires Row,inside
BVwcFPealPhI2ZrXAa6ROg,lsLelczQjIZLHVt2-e44lA,Interior,inside
8hzpg88ojIxzRdnVVCstoA,l50P6oaKvdsaBR5A-ShwdQ,Appetizer menu,menu
yEOLS9W6myErnYiW5WAEnA,mUVAMNN7BCQ9HGA9w_7C1g,,inside
F_-NM9EbMijXPjpCjOt2mA,0q_BHpxbikVtPRRLRu-U0g,prime filet mignon with shaved truffle,food
pzTv32wmqAUhc229qeAZTA,gV63aLTQ06Nff0GzJ0tcUA,seared foie gras,food
RJRIQm-YYR5EhCJ5FdE6Ew,jodaFQgCClDlbG5bIhciKw,,inside
W6TDY8gBqqVBJyrNumkPAQ,LNGBEEelQx4zbfWnlc66cw,,food
Qtb0AHMdO1fFSeqmPyxsYA,ygZSfAsnlztdeWZOlJA2Ug,Our classic Pepperoni Pizza.,food
HsCohVNKftrydNGC5xKQIw,ygZSfAsnlztdeWZOlJA2Ug,We have a wide selection of menu items.,food
l9V4ZgHgGsKpjJc0V3rupA,4gwh0q7JsdzHIm_pdYUlZg,Nice dinner!,food
uk08jtKVTAXmYLDnzNzB6Q,r03BNov4Uyul5bJzlgWdJQ,,food
OpdXTcQRxQPsUgQpyQwJ1A,i8hkzA5eiUXgbPjN8vK3rQ,Salsa bar!,inside
-WBAAdi9wQgihSIVQyB0ew,YNDxeeRUARbd8GRnscJSvg,Fireplace in the Lobby. Perfect for cold evenings.,outside
tm99prtB4gTNhAHcQHZkWw,KskYqH1Bi7Z_61pH6Om8pg,For wine lover ...Turley Zinfandel 2012 ... Only $9 here ... best price in town !!!,drink
sbNihyb3Ahud6iO2Z7HX3A,3uC7Lbc3RgUDTWQlBu4PqQ,Caramel macaroons and the peanut cookies are a must,food
wiLNPzLBUFJWssyKcmkNhw,gTlDDzDEHyDQ6iwjNhpI6A,Garlic Naan...the best! Too bad they ran out of its ingredients or could not prepare it for us more than this one time today :(,food
QHvEhLVFs8SaZjuPpOtIqQ,LNGBEEelQx4zbfWnlc66cw,"Early Thanksgiving...  3pm ""Linner"" at the M buffet.",food
7Md4JKOijSQ1tJC2ixab_Q,poYsvuOmVDqF4dTnjJ780A,Deliscios bananatella :) Warm and chocolatey at the same time,food
4tPct1dWUqR3t0Z_NN-6Hg,poYsvuOmVDqF4dTnjJ780A,,drink
ft1_Zd0HHQNjUMM4XzUMuw,vofsKB4Y8MKyytL4dS556w,Mango Habanero.Sweet Meets Heat.,food
OtCYOp1UobkbaTxANBkqhw,vofsKB4Y8MKyytL4dS556w,Worth the Wait.,food
wc9XCbjlPzM5aEYqzJQN1w,pa7UR7sUPYlxkUWZnA1-0A,,inside
s0ULSp5JeX7bRbr21w6tiw,65eDIQ8bpMJFtgdyX7ulVA,"My Big Fat Gyro ($6.69) and Greek Fries ($2.99), but in combo form with a smoothie, you are about $10 after everything! Awesome!",food
M76F3bj0NhenUzfdhuMUig,65eDIQ8bpMJFtgdyX7ulVA,Smoothies! You get one with your combo if you request it :),drink
ItD3ewH0M5bJlj57ns3J-g,Jo6EcTFYMMFbbdmkSPG5ug,High top table. Perfect for a party of 10 guests,inside
C-E5vR0b_mE41DbZ-meMmA,kChqs0leU744S91bb34AkQ,Ice cold beer,drink
OcV--lgFifWC-jowGKxhnw,8A6MITaFAjo3H8MJo7DWWw,Be sure to park around back. There is a parking deck with plenty of free parking.,outside
ZtoJpUZPanH9miJmh5SOZA,mUVAMNN7BCQ9HGA9w_7C1g,,outside
IxLKaXCm_IMFPlUWrSS--g,mUVAMNN7BCQ9HGA9w_7C1g,,outside
k_fJGwbEL0-lDJ3fqG5CLw,eJKnymd0BywNPrJw1IuXVw,,inside
OgUHKY10grMziCeOvDW0RQ,xrBQKZbhJMCtaZxeJ0tzTQ,Sashimi,food
C_S9Mu9S_J_R4vWk03IiHw,8Q6jl7OW8DZzwANggDspcw,Steak Frites,food
knbi-3pDtxWewlJ9OireHA,8Q6jl7OW8DZzwANggDspcw,The Sugar Factory Burger,food
IBZNnLyHPnHJai-3W5L0_Q,8Q6jl7OW8DZzwANggDspcw,Veggie Burger,food
hmTSUy0bax9lNbUQVYNHbg,hRZadfm7OEOzk0qjuk8BXg,Guacamole cart,inside
dLPQ5h9ZGVWUIgIra_Z3zg,YSPwC1polC7TOwP1kkxkjg,,inside
X8nmkRvOeJAxYUU3q4Dg4w,YSPwC1polC7TOwP1kkxkjg,,inside
PPNNotmqULhjgEcKEEAdmw,YSPwC1polC7TOwP1kkxkjg,,inside
tbf5HG0xGnxPoMjqjn-reg,ByFBnl90Nr2T7UUwoDQ42g,,food
cqtgr5dRY1WCP4uDcxys6w,RNi6tW22UMgHwWLAb0mYdA,The Meat Cart! Cut to order!,food
o8KpyzRbR23GcsfpzGxvLA,RNi6tW22UMgHwWLAb0mYdA,"Lawry Cut ($43): Mashed Potatoes, Yorkshire Pudding, and Creamed Spinach ($6). Not a big fan of prime rib, but this was good!",food
3-ftmYs_3tqIYGIp4l-23g,LIvXzdMJrIb6IY5Y3tqicA,,food
GmjybjvkgvUzCvEKyazuXQ,LIvXzdMJrIb6IY5Y3tqicA,,food
qUKzfCFad1o8hABNiKME9Q,XnJeadLrlj9AZB8qSdIR2Q,My Fave: Caviar Trio,food
bZ13Rr1_XBJO3EYlYvEoow,34VuBMNaG9nJiyqsnoEgPg,Nori Girls!,inside
IX_Yc8GhL-7FxPDRXRFoiQ,34VuBMNaG9nJiyqsnoEgPg,Strawberry Fields Forever!!!,drink
UNVbvFMv7r3mq6T-FIP2Ug,-Le6cwbZL4tDZwNHwipfKg,,inside
1y511hE45sG8qr2l7RdEjw,dn_ipqbm7_jUz5X3rDez_A,Amazing lobster rolls!,food
0st8AnyZOXl2xa4ITRNcIQ,RAh9WCQAuocM7hYM5_6tnw,,inside
FjCItfn2R_NX77Tbw_fQeg,34OwRFftkT7t3iBquazJcg,Combination Medium Platter,food
